s1_entity_id	candidate_entity_id	blocking_methods	num_blockers	max_block_score
S1-75762876	S2-669074651	address,name_char_tfidf,name_fuzzy,name_token	4	4.0
S1-75762876	S2-734200956	name_token	1	2.0
S1-75762876	S2-754052979	name_char_tfidf,name_token	2	2.0
S1-75762876	S2-754921211	name_token	1	2.0
S1-75762876	S2-77954148	name_fuzzy,name_token	2	3.0
S1-75762876	S2-83932777	name_token	1	2.0
S1-75762876	S2-839824103	name_fuzzy	1	0.5789473684210527
S1-75762876	S2-843558420	name_token	1	2.0
S1-75762876	S2-893048684	name_token	1	2.0
S1-75762876	S2-904402020	address	1	2.0
S1-75762876	S3-117131502	address	1	2.0
S1-75762876	S3-158443771	name_fuzzy	1	0.6
S1-75762876	S3-195718192	name_token	1	2.0
S1-75762876	S3-207651173	name_token	1	2.0
S1-75762876	S3-220186083	name_token	1	2.0
S1-75762876	S3-220209309	name_token	1	2.0
S1-75762876	S3-29501667	name_fuzzy	1	0.6
S1-75762876	S3-298469811	name_fuzzy	1	0.5641025641025641
S1-75762876	S3-303550858	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-75762876	S3-313157124	address,name_char_tfidf,name_fuzzy,name_token	4	4.0
S1-75762876	S3-347645705	name_token	1	2.0
S1-75762876	S3-35168866	address,name_char_tfidf,name_fuzzy,name_token	4	5.0
S1-75762876	S3-352324784	name_token	1	2.0
S1-75762876	S3-377520822	name_fuzzy	1	0.5714285714285714
S1-75762876	S3-388486131	name_token	1	3.0
S1-75762876	S3-471339326	name_token	1	3.0
S1-75762876	S3-492013812	name_token	1	2.0
S1-75762876	S3-497709876	address	1	2.0
S1-75762876	S3-50734640	name_fuzzy,name_token	2	3.0
S1-75762876	S3-512059909	name_token	1	2.0
S1-75762876	S3-551021492	name_token	1	2.0
S1-75762876	S3-552934419	address	1	2.0
S1-75762876	S3-593304694	name_fuzzy	1	0.5853658536585367
S1-75762876	S3-593642231	name_fuzzy	1	0.5652173913043479
S1-75762876	S3-606384253	name_fuzzy	1	0.6046511627906976
S1-75762876	S3-630921905	name_fuzzy,name_token	2	2.0
S1-75762876	S3-653549927	name_fuzzy	1	0.5652173913043479
S1-75762876	S3-701853028	name_fuzzy	1	0.6111111111111112
S1-75762876	S3-714552639	name_token	1	2.0
S1-75762876	S3-718003554	name_fuzzy	1	0.5714285714285714
S1-75762876	S3-726405523	name_fuzzy	1	0.5714285714285714
S1-75762876	S3-736361542	name_fuzzy	1	0.5945945945945945
S1-75762876	S3-743480717	name_fuzzy,name_token	2	2.0
S1-75762876	S3-750792899	name_token	1	3.0
S1-75762876	S3-75943370	name_fuzzy	1	0.5777777777777777
S1-75762876	S3-76332864	name_fuzzy,name_token	2	2.0
S1-75762876	S3-780198847	name_token	1	2.0
S1-75762876	S3-79486964	name_token	1	2.0
S1-75762876	S3-800975026	name_fuzzy	1	0.6285714285714286
S1-75762876	S3-802785126	name_fuzzy	1	0.5641025641025641
S1-75762876	S3-804997519	name_fuzzy	1	0.5882352941176471
S1-75762876	S3-822476660	name_fuzzy	1	0.5789473684210527
S1-75762876	S3-828159988	name_fuzzy	1	0.5714285714285714
S1-75762876	S3-846034563	name_token	1	2.0
S1-75762876	S3-85127694	name_token	1	3.0
S1-75762876	S3-916379142	address	1	2.0
S1-75762876	S3-917564915	name_fuzzy	1	0.5945945945945945
S1-75762876	S3-9324460	name_fuzzy	1	0.5789473684210527
S1-75762876	S3-960639433	name_fuzzy	1	0.5853658536585367
S1-75762876	S3-982814950	name_fuzzy,name_token	2	3.0
S1-75762876	S3-993758659	name_token	1	2.0
S1-758070915	S2-115343573	name_fuzzy	1	0.6222222222222222
S1-758070915	S2-117271661	name_fuzzy	1	0.6153846153846154
S1-758070915	S2-143716485	name_token	1	2.0
S1-758070915	S2-189565784	name_token	1	2.0
S1-758070915	S2-218526638	name_char_tfidf,name_fuzzy	2	0.6274509803921569
S1-758070915	S2-222429045	name_token	1	2.0
S1-758070915	S2-235104006	name_char_tfidf	1	0.3821421131481125
S1-758070915	S2-303623888	name_char_tfidf,name_fuzzy	2	0.6538461538461539
S1-758070915	S2-31859358	name_fuzzy	1	0.6808510638297872
S1-758070915	S2-331454298	name_fuzzy,name_token	2	3.0
S1-758070915	S2-334699467	name_char_tfidf,name_fuzzy	2	0.6511627906976745
S1-758070915	S2-337206854	name_fuzzy,name_token	2	2.0
S1-758070915	S2-401740048	name_fuzzy	1	0.6086956521739131
S1-758070915	S2-423704496	name_char_tfidf,name_fuzzy	2	0.6545454545454545
S1-758070915	S2-448498481	name_char_tfidf,name_fuzzy	2	0.6363636363636364
S1-758070915	S2-464294353	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-758070915	S2-47394865	name_char_tfidf,name_fuzzy	2	0.7391304347826086
S1-758070915	S2-487080699	name_fuzzy	1	0.6086956521739131
S1-758070915	S2-507190615	name_token	1	2.0
S1-758070915	S2-53524575	name_char_tfidf	1	0.4293872902813169
S1-758070915	S2-537173799	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-758070915	S2-546713261	name_token	1	3.0
S1-758070915	S2-556804291	name_char_tfidf	1	0.4067602631657183
S1-758070915	S2-556835800	name_char_tfidf	1	0.36115378339765875
S1-758070915	S2-563822314	name_char_tfidf,name_fuzzy	2	0.6190476190476191
S1-758070915	S2-581254749	name_fuzzy	1	0.6666666666666667
S1-758070915	S2-593944503	name_char_tfidf	1	0.35340516981574227
S1-758070915	S2-633606843	name_char_tfidf	1	0.35054506210109126
S1-758070915	S2-656280778	name_fuzzy	1	0.7037037037037037
S1-758070915	S2-678410194	name_token	1	2.0
S1-758070915	S2-689768993	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-758070915	S2-737132769	name_token	1	2.0
S1-758070915	S2-738632487	name_fuzzy	1	0.6181818181818182
S1-758070915	S2-764320832	name_char_tfidf	1	0.5525158527850725
S1-758070915	S2-781707545	name_fuzzy,name_token	2	2.0
S1-758070915	S2-790404897	name_token	1	2.0
S1-758070915	S2-809174450	name_token	1	2.0
S1-758070915	S2-845475707	name_fuzzy	1	0.6086956521739131
S1-758070915	S2-850114536	name_char_tfidf,name_fuzzy	2	0.7391304347826086
S1-758070915	S2-860205683	name_fuzzy,name_token	2	3.0
S1-758070915	S2-886049759	name_char_tfidf,name_fuzzy	2	0.6428571428571428
S1-758070915	S2-887222808	name_token	1	2.0
S1-758070915	S2-894383038	name_char_tfidf,name_fuzzy	2	0.6545454545454545
S1-758070915	S2-899796310	name_token	1	2.0
S1-758070915	S2-951553277	name_token	1	2.0
S1-758070915	S2-997838077	name_char_tfidf,name_fuzzy	2	0.7555555555555555
S1-758070915	S3-111527809	name_token	1	2.0
S1-758070915	S3-11241179	name_token	1	3.0
S1-758070915	S3-121597783	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-758070915	S3-130267472	name_char_tfidf,name_fuzzy	2	0.6551724137931035
S1-758070915	S3-140043894	name_fuzzy,name_token	2	2.0
S1-758070915	S3-15182788	name_token	1	3.0
S1-758070915	S3-21110445	name_token	1	2.0
S1-758070915	S3-220708398	name_token	1	2.0
S1-758070915	S3-231160208	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-758070915	S3-274801066	name_token	1	2.0
S1-758070915	S3-317047386	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-758070915	S3-382412826	name_fuzzy	1	0.6818181818181819
S1-758070915	S3-402172522	name_fuzzy	1	0.6190476190476191
S1-758070915	S3-404613688	name_char_tfidf,name_fuzzy	2	0.6190476190476191
S1-758070915	S3-413515326	name_char_tfidf	1	0.4778672729508149
S1-758070915	S3-413649228	name_token	1	2.0
S1-758070915	S3-475672484	name_char_tfidf	1	0.40311368752162335
S1-758070915	S3-478640466	name_token	1	2.0
S1-758070915	S3-480828385	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-758070915	S3-482107933	name_token	1	2.0
S1-758070915	S3-493517158	name_token	1	2.0
S1-758070915	S3-509503903	name_token	1	2.0
S1-758070915	S3-551388423	name_token	1	2.0
S1-758070915	S3-581964611	name_char_tfidf,name_fuzzy	2	0.7083333333333333
S1-758070915	S3-592806061	name_token	1	2.0
S1-758070915	S3-598055611	name_token	1	2.0
S1-758070915	S3-676560796	name_token	1	2.0
S1-758070915	S3-681474487	name_fuzzy	1	0.6037735849056604
S1-758070915	S3-683185340	name_token	1	2.0
S1-758070915	S3-69202935	name_fuzzy,name_token	2	2.0
S1-758070915	S3-736779430	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-758070915	S3-771120917	name_token	1	2.0
S1-758070915	S3-778245687	name_char_tfidf,name_fuzzy	2	0.6363636363636364
S1-758070915	S3-780395818	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-758070915	S3-781666339	name_fuzzy	1	0.6071428571428572
S1-758070915	S3-788042948	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-758070915	S3-79403614	name_char_tfidf,name_fuzzy	2	0.6666666666666667
S1-758070915	S3-808754795	name_fuzzy,name_token	2	2.0
S1-758070915	S3-859584911	name_fuzzy	1	0.6122448979591837
S1-758070915	S3-869674570	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-758070915	S3-874837651	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-758070915	S3-975397820	name_token	1	2.0
S1-758070915	S3-980653264	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-75923599	S2-11926160	name_token	1	2.0
S1-75923599	S2-128174913	name_fuzzy	1	0.653061224489796
S1-75923599	S2-15573391	name_token	1	2.0
S1-75923599	S2-186444199	name_fuzzy	1	0.6666666666666667
S1-75923599	S2-188853070	name_char_tfidf,name_fuzzy	2	0.7
S1-75923599	S2-210951226	name_token	1	2.0
S1-75923599	S2-216344412	name_fuzzy	1	0.6511627906976745
S1-75923599	S2-218069421	name_token	1	3.0
S1-75923599	S2-236602397	name_fuzzy	1	0.6511627906976745
S1-75923599	S2-279232313	name_fuzzy	1	0.6538461538461539
S1-75923599	S2-294718909	name_fuzzy	1	0.68
S1-75923599	S2-343152285	name_char_tfidf	1	0.4331436078649762
S1-75923599	S2-351154364	name_char_tfidf	1	0.36797010880720576
S1-75923599	S2-356226953	name_fuzzy	1	0.6666666666666667
S1-75923599	S2-374151600	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-75923599	S2-376757584	name_char_tfidf,name_fuzzy	2	0.7058823529411764
S1-75923599	S2-424391282	name_token	1	2.0
S1-75923599	S2-433588988	name_token	1	3.0
S1-75923599	S2-44312769	address,name_token	2	6.0
S1-75923599	S2-45647833	name_fuzzy	1	0.6842105263157895
S1-75923599	S2-460847085	name_token	1	2.0
S1-75923599	S2-46538043	name_token	1	3.0
S1-75923599	S2-468391282	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-75923599	S2-489658223	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-75923599	S2-493175650	name_fuzzy	1	0.68
S1-75923599	S2-499283141	name_fuzzy	1	0.653061224489796
S1-75923599	S2-51042752	name_char_tfidf,name_token	2	3.0
S1-75923599	S2-534647565	name_fuzzy	1	0.6511627906976745
S1-75923599	S2-543220170	name_token	1	3.0
S1-75923599	S2-565344587	name_fuzzy	1	0.8095238095238095
S1-75923599	S2-569268091	name_fuzzy	1	0.6666666666666667
S1-75923599	S2-579063633	name_token	1	3.0
S1-75923599	S2-582240916	name_token	1	3.0
S1-75923599	S2-585212106	name_fuzzy	1	0.6829268292682926
S1-75923599	S2-602734946	address	1	2.0
S1-75923599	S2-664095675	name_char_tfidf	1	0.41660353026600194
S1-75923599	S2-666277436	name_token	1	2.0
S1-75923599	S2-666696191	name_char_tfidf	1	0.463903427022866
S1-75923599	S2-71609308	name_fuzzy	1	0.653061224489796
S1-75923599	S2-775751864	name_fuzzy	1	0.6511627906976745
S1-75923599	S2-801134662	name_token	1	2.0
S1-75923599	S2-821376744	name_fuzzy	1	0.6521739130434783
S1-75923599	S2-829489406	name_token	1	3.0
S1-75923599	S2-843224220	address	1	2.0
S1-75923599	S2-84462712	name_token	1	2.0
S1-75923599	S2-862853179	name_fuzzy	1	0.6666666666666667
S1-75923599	S2-864437900	name_char_tfidf	1	0.455922549756312
S1-75923599	S2-885017531	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-75923599	S2-892571468	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-75923599	S2-902845783	name_fuzzy	1	0.6666666666666667
S1-75923599	S2-935022296	name_token	1	2.0
S1-75923599	S2-977376266	name_fuzzy	1	0.6808510638297872
S1-75923599	S2-991992397	address,name_fuzzy	2	2.0
S1-75923599	S2-996892604	name_char_tfidf	1	0.45452410282865685
S1-75923599	S3-102669128	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-75923599	S3-108239351	name_token	1	2.0
S1-75923599	S3-112433266	name_token	1	3.0
S1-75923599	S3-130303026	name_token	1	3.0
S1-75923599	S3-139270367	address,name_fuzzy	2	6.0
S1-75923599	S3-148474798	name_fuzzy	1	0.653061224489796
S1-75923599	S3-161707974	name_char_tfidf	1	0.36639858863775077
S1-75923599	S3-187799435	name_token	1	2.0
S1-75923599	S3-200064038	name_token	1	3.0
S1-75923599	S3-25772375	name_fuzzy	1	0.68
S1-75923599	S3-269498856	name_token	1	2.0
S1-75923599	S3-270801383	name_token	1	3.0
S1-75923599	S3-271925006	name_fuzzy,name_token	2	3.0
S1-75923599	S3-272752217	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-75923599	S3-28041424	name_token	1	3.0
S1-75923599	S3-318539175	name_char_tfidf	1	0.42698529152156095
S1-75923599	S3-327922333	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-75923599	S3-328485349	name_token	1	3.0
S1-75923599	S3-393300053	name_fuzzy	1	0.6666666666666667
S1-75923599	S3-40730142	name_fuzzy	1	0.6666666666666667
S1-75923599	S3-415335938	name_token	1	2.0
S1-75923599	S3-430701515	name_fuzzy	1	0.6666666666666667
S1-75923599	S3-435788927	name_token	1	2.0
S1-75923599	S3-444769534	name_fuzzy	1	0.6808510638297872
S1-75923599	S3-457633458	name_fuzzy	1	0.653061224489796
S1-75923599	S3-492021254	name_fuzzy	1	0.6521739130434783
S1-75923599	S3-560885246	name_fuzzy	1	0.6829268292682926
S1-75923599	S3-570113604	name_char_tfidf,name_token	2	3.0
S1-75923599	S3-597395533	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-75923599	S3-614974593	name_token	1	2.0
S1-75923599	S3-622431512	name_token	1	3.0
S1-75923599	S3-632096639	name_char_tfidf	1	0.40173029820382455
S1-75923599	S3-664405218	name_char_tfidf	1	0.43108305843878736
S1-75923599	S3-669834784	name_token	1	3.0
S1-75923599	S3-711664808	name_token	1	2.0
S1-75923599	S3-736646126	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-75923599	S3-756979148	name_token	1	2.0
S1-75923599	S3-769197229	name_char_tfidf	1	0.37864341681710384
S1-75923599	S3-772391787	name_char_tfidf	1	0.4324239421457545
S1-75923599	S3-78699653	name_token	1	2.0
S1-75923599	S3-787058082	name_char_tfidf	1	0.3724461704706089
S1-75923599	S3-805347641	name_token	1	3.0
S1-75923599	S3-857956206	name_fuzzy	1	0.68
S1-75923599	S3-881554920	address,name_char_tfidf,name_fuzzy,name_token	4	7.0
S1-75923599	S3-893180377	name_char_tfidf	1	0.43412070905880973
S1-75923599	S3-911826101	name_token	1	3.0
S1-75923599	S3-964232885	name_fuzzy	1	0.6666666666666667
S1-75923599	S3-966620506	name_fuzzy	1	0.6829268292682926
S1-75923599	S3-969850098	address	1	2.0
S1-75923599	S3-985064525	name_fuzzy	1	0.6511627906976745
S1-75923599	S3-993289796	name_char_tfidf,name_fuzzy	2	0.6818181818181819
S1-75954230	S2-128512490	name_fuzzy	1	0.6666666666666667
S1-75954230	S2-141191073	name_token	1	2.0
S1-75954230	S2-162876419	name_token	1	2.0
S1-75954230	S2-184453112	name_token	1	2.0
S1-75954230	S2-185889193	name_token	1	2.0
S1-75954230	S2-203344873	name_token	1	2.0
S1-75954230	S2-221756891	name_char_tfidf	1	0.38514379912213226
S1-75954230	S2-254337978	name_token	1	2.0
S1-75954230	S2-303970409	name_fuzzy	1	0.7111111111111111
S1-75954230	S2-30922289	name_token	1	2.0
S1-75954230	S2-350510941	name_char_tfidf,name_fuzzy	2	0.6666666666666667
S1-75954230	S2-380261672	name_token	1	2.0
S1-75954230	S2-381475528	name_fuzzy	1	0.7567567567567568
S1-75954230	S2-417182588	name_token	1	2.0
S1-75954230	S2-427574491	name_fuzzy,name_token	2	2.0
S1-75954230	S2-512194684	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-75954230	S2-53524575	name_token	1	2.0
S1-75954230	S2-548089462	name_token	1	2.0
S1-75954230	S2-550986538	name_token	1	2.0
S1-75954230	S2-57243506	name_char_tfidf,name_fuzzy	2	0.7906976744186046
S1-75954230	S2-577085797	name_char_tfidf,name_fuzzy	2	0.7441860465116279
S1-75954230	S2-579019618	name_char_tfidf	1	0.3854301446144847
S1-75954230	S2-630068451	name_token	1	2.0
S1-75954230	S2-652694012	name_token	1	2.0
S1-75954230	S2-654990036	name_token	1	2.0
S1-75954230	S2-659524813	name_char_tfidf	1	0.39676098045432723
S1-75954230	S2-723749575	name_token	1	2.0
S1-75954230	S2-746889533	name_token	1	2.0
S1-75954230	S2-747723658	name_token	1	2.0
S1-75954230	S2-756179251	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-75954230	S2-76002383	name_char_tfidf	1	0.43593491657622224
S1-75954230	S2-777819515	name_fuzzy	1	0.7058823529411764
S1-75954230	S2-78225836	name_token	1	2.0
S1-75954230	S2-799759056	name_fuzzy	1	0.6666666666666667
S1-75954230	S2-809174450	name_char_tfidf,name_fuzzy	2	0.6511627906976745
S1-75954230	S2-818108715	name_char_tfidf	1	0.4243103684287444
S1-75954230	S2-821046977	name_char_tfidf,name_fuzzy	2	0.7567567567567568
S1-75954230	S2-856416680	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-75954230	S2-858354524	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-75954230	S2-873713748	name_token	1	2.0
S1-75954230	S2-874903846	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-75954230	S2-877465510	name_char_tfidf	1	0.4030539614919068
S1-75954230	S2-880582560	name_char_tfidf	1	0.4480618964349727
S1-75954230	S2-880722771	name_char_tfidf	1	0.3921432367104357
S1-75954230	S2-881978792	name_char_tfidf,name_fuzzy	2	0.8333333333333335
S1-75954230	S2-883938802	name_token	1	2.0
S1-75954230	S2-917277573	name_token	1	2.0
S1-75954230	S2-948225940	address,name_char_tfidf,name_fuzzy,name_token	4	5.0
S1-75954230	S2-990151873	name_fuzzy	1	0.6511627906976745
S1-75954230	S3-100186952	name_char_tfidf	1	0.39032423168058156
S1-75954230	S3-131108819	name_token	1	2.0
S1-75954230	S3-146724746	name_char_tfidf,name_fuzzy	2	0.7142857142857143
S1-75954230	S3-172080265	name_fuzzy	1	0.631578947368421
S1-75954230	S3-17809944	name_fuzzy	1	0.6666666666666667
S1-75954230	S3-208181737	name_token	1	2.0
S1-75954230	S3-234047326	name_char_tfidf,name_fuzzy	2	0.6842105263157895
S1-75954230	S3-237065288	name_char_tfidf	1	0.3827232546681785
S1-75954230	S3-237227119	name_char_tfidf	1	0.39676098045432723
S1-75954230	S3-24174077	name_fuzzy	1	0.6666666666666667
S1-75954230	S3-250130054	name_char_tfidf,name_fuzzy	2	0.6341463414634146
S1-75954230	S3-260727540	name_char_tfidf,name_fuzzy	2	0.736842105263158
S1-75954230	S3-261301012	name_token	1	2.0
S1-75954230	S3-266983637	name_fuzzy	1	0.6511627906976745
S1-75954230	S3-268272810	name_char_tfidf,name_fuzzy	2	0.9073295564360564
S1-75954230	S3-298191841	name_char_tfidf,name_fuzzy	2	0.8235294117647058
S1-75954230	S3-301534847	name_char_tfidf,name_fuzzy	2	0.65
S1-75954230	S3-30327252	name_fuzzy	1	0.6666666666666667
S1-75954230	S3-30495256	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-75954230	S3-355622469	name_token	1	2.0
S1-75954230	S3-412582580	name_token	1	2.0
S1-75954230	S3-420377501	name_token	1	2.0
S1-75954230	S3-420729052	name_char_tfidf,name_fuzzy	2	0.6666666666666667
S1-75954230	S3-428071569	name_char_tfidf	1	0.4102835600029061
S1-75954230	S3-431156337	name_fuzzy	1	0.6666666666666667
S1-75954230	S3-463006426	name_char_tfidf,name_fuzzy	2	0.6341463414634146
S1-75954230	S3-501007457	name_char_tfidf	1	0.41163810089240266
S1-75954230	S3-52494817	name_token	1	2.0
S1-75954230	S3-525263783	name_char_tfidf	1	0.4043608751069452
S1-75954230	S3-55480489	name_fuzzy	1	0.7027027027027026
S1-75954230	S3-560461891	name_token	1	2.0
S1-75954230	S3-564493388	name_fuzzy,name_token	2	2.0
S1-75954230	S3-571130295	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-75954230	S3-576935924	name_char_tfidf	1	0.3841080997066148
S1-75954230	S3-588822094	name_token	1	2.0
S1-75954230	S3-664393038	name_token	1	2.0
S1-75954230	S3-679184843	name_char_tfidf,name_fuzzy	2	0.7058823529411764
S1-75954230	S3-680915822	name_char_tfidf	1	0.40326180129977635
S1-75954230	S3-698025006	name_char_tfidf	1	0.3796046686487764
S1-75954230	S3-698920039	name_token	1	2.0
S1-75954230	S3-703197377	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-75954230	S3-715139906	name_char_tfidf,name_fuzzy	2	0.6486486486486487
S1-75954230	S3-729717147	name_fuzzy	1	0.6511627906976745
S1-75954230	S3-741597377	name_char_tfidf	1	0.4255109034651489
S1-75954230	S3-746562682	name_char_tfidf	1	0.40036516425693564
S1-75954230	S3-751036817	name_char_tfidf,name_fuzzy	2	0.6857142857142857
S1-75954230	S3-75588929	name_fuzzy	1	0.6666666666666667
S1-75954230	S3-781666339	name_token	1	2.0
S1-75954230	S3-827283741	name_fuzzy	1	0.6341463414634146
S1-75954230	S3-845836682	name_token	1	2.0
S1-75954230	S3-883020125	name_fuzzy	1	0.6363636363636364
S1-75954230	S3-904629457	name_fuzzy	1	0.6829268292682926
S1-75954230	S3-910996655	name_token	1	2.0
S1-75954230	S3-912263475	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-75954230	S3-912351493	name_token	1	2.0
S1-75954230	S3-933387868	name_char_tfidf,name_fuzzy	2	0.7727272727272727
S1-75954230	S3-939483446	name_char_tfidf,name_fuzzy	2	0.65
S1-75954230	S3-940405518	name_token	1	2.0
S1-75954230	S3-971614046	name_char_tfidf	1	0.3960873629497492
S1-76146608	S2-103017678	name_token	1	2.0
S1-76146608	S2-108460479	name_token	1	2.0
S1-76146608	S2-146198659	name_token	1	2.0
S1-76146608	S2-158818962	address	1	3.0
S1-76146608	S2-169007811	name_token	1	2.0
S1-76146608	S2-18233691	name_token	1	3.0
S1-76146608	S2-188224474	name_fuzzy	1	0.7636363636363638
S1-76146608	S2-201524627	address	1	3.0
S1-76146608	S2-202519302	address	1	3.0
S1-76146608	S2-216045158	name_fuzzy	1	0.7586206896551724
S1-76146608	S2-216061093	name_fuzzy	1	0.7719298245614035
S1-76146608	S2-232379823	address	1	3.0
S1-76146608	S2-260710745	address	1	3.0
S1-76146608	S2-276370758	address	1	3.0
S1-76146608	S2-29702641	name_token	1	2.0
S1-76146608	S2-30385528	name_fuzzy	1	0.75
S1-76146608	S2-314229620	name_token	1	2.0
S1-76146608	S2-315544858	name_fuzzy	1	0.7419354838709676
S1-76146608	S2-341758664	address	1	3.0
S1-76146608	S2-357225646	address	1	3.0
S1-76146608	S2-359349309	name_fuzzy	1	0.75
S1-76146608	S2-364385480	address,name_token	2	3.0
S1-76146608	S2-376531164	address	1	3.0
S1-76146608	S2-398406191	name_token	1	2.0
S1-76146608	S2-40049336	name_token	1	2.0
S1-76146608	S2-411287372	name_token	1	2.0
S1-76146608	S2-440409042	name_token	1	2.0
S1-76146608	S2-461693500	address	1	3.0
S1-76146608	S2-468833882	name_fuzzy	1	0.75
S1-76146608	S2-487907537	name_token	1	2.0
S1-76146608	S2-529122320	address	1	3.0
S1-76146608	S2-529401668	name_token	1	2.0
S1-76146608	S2-571700196	name_fuzzy	1	0.7407407407407408
S1-76146608	S2-580261007	name_token	1	2.0
S1-76146608	S2-580323141	address	1	3.0
S1-76146608	S2-593068529	name_token	1	2.0
S1-76146608	S2-636515261	address	1	3.0
S1-76146608	S2-680356593	name_fuzzy	1	0.7407407407407408
S1-76146608	S2-680507036	name_token	1	2.0
S1-76146608	S2-697610476	address	1	3.0
S1-76146608	S2-711776087	address	1	3.0
S1-76146608	S2-71585060	name_fuzzy	1	0.7777777777777779
S1-76146608	S2-716776643	name_fuzzy	1	0.75
S1-76146608	S2-721842532	name_fuzzy	1	0.7586206896551724
S1-76146608	S2-731798175	name_char_tfidf,name_token	2	4.0
S1-76146608	S2-733941294	name_fuzzy	1	0.7450980392156863
S1-76146608	S2-756266180	name_fuzzy	1	0.7586206896551724
S1-76146608	S2-765018827	address	1	3.0
S1-76146608	S2-776108614	name_fuzzy	1	0.7777777777777779
S1-76146608	S2-783654262	name_fuzzy,name_token	2	2.0
S1-76146608	S2-838334389	address	1	3.0
S1-76146608	S2-841502840	address	1	4.0
S1-76146608	S2-849994484	name_fuzzy,name_token	2	2.0
S1-76146608	S2-853560661	address	1	3.0
S1-76146608	S2-876621539	name_fuzzy	1	0.7692307692307692
S1-76146608	S2-89739845	name_token	1	2.0
S1-76146608	S2-899734406	name_fuzzy	1	0.75
S1-76146608	S2-90544980	name_token	1	2.0
S1-76146608	S2-906933992	name_token	1	2.0
S1-76146608	S2-915022898	name_token	1	2.0
S1-76146608	S2-930687881	name_token	1	2.0
S1-76146608	S2-930823405	name_token	1	2.0
S1-76146608	S2-937810085	name_fuzzy	1	0.7692307692307692
S1-76146608	S2-948615750	name_fuzzy	1	0.7796610169491526
S1-76146608	S2-949977187	name_token	1	2.0
S1-76146608	S2-959085269	address	1	3.0
S1-76146608	S2-971073211	name_fuzzy	1	0.7547169811320755
S1-76146608	S2-986191812	name_fuzzy	1	0.7407407407407408
S1-76146608	S3-104145087	name_token	1	2.0
S1-76146608	S3-118958975	name_token	1	2.0
S1-76146608	S3-135476579	name_fuzzy	1	0.7924528301886792
S1-76146608	S3-177959110	address	1	3.0
S1-76146608	S3-180722006	name_token	1	2.0
S1-76146608	S3-215675631	address	1	3.0
S1-76146608	S3-218138991	name_fuzzy	1	0.7547169811320755
S1-76146608	S3-22437747	name_token	1	2.0
S1-76146608	S3-262859400	name_fuzzy	1	0.7857142857142857
S1-76146608	S3-270477652	name_fuzzy	1	0.7547169811320755
S1-76146608	S3-273985870	name_token	1	2.0
S1-76146608	S3-298824615	address	1	3.0
S1-76146608	S3-394997772	name_fuzzy,name_token	2	2.0
S1-76146608	S3-405978591	name_fuzzy	1	0.7547169811320755
S1-76146608	S3-423818660	address	1	3.0
S1-76146608	S3-427743966	address	1	3.0
S1-76146608	S3-428761374	name_fuzzy	1	0.7636363636363638
S1-76146608	S3-44171274	name_fuzzy	1	0.7450980392156863
S1-76146608	S3-446153310	name_token	1	2.0
S1-76146608	S3-449317669	address	1	3.0
S1-76146608	S3-457076475	name_fuzzy	1	0.7450980392156863
S1-76146608	S3-498647628	name_fuzzy	1	0.7777777777777779
S1-76146608	S3-504258441	name_token	1	2.0
S1-76146608	S3-505201989	name_fuzzy	1	0.7924528301886792
S1-76146608	S3-537516291	name_token	1	2.0
S1-76146608	S3-560239189	name_token	1	2.0
S1-76146608	S3-565660464	name_fuzzy	1	0.7719298245614035
S1-76146608	S3-590376973	name_fuzzy	1	0.75
