s1_entity_id	candidate_entity_id
S1-595558619	S3-817196185
S1-595558619	S3-118280684
S1-595558619	S2-295900720
S1-595558619	S3-522138214
S1-595558619	S2-222851568
S1-595558619	S2-120377856
S1-595558619	S2-643427997
S1-595558619	S2-232117427
S1-707916403	S2-754440020
S1-707916403	S3-997527752
S1-707916403	S2-651784344
S1-707916403	S3-619124038
S1-707916403	S2-78865805
S1-707916403	S3-828941299
S1-707916403	S3-55456391
S1-707916403	S2-192165102
S1-707916403	S2-131944638
S1-707916403	S3-578200430
S1-707916403	S3-684960507
S1-707916403	S3-110100224
S1-707916403	S3-471545186
S1-707916403	S3-876864369
S1-707916403	S2-14112823
S1-707916403	S3-869674570
S1-707916403	S3-317047386
S1-707916403	S2-416252056
S1-707916403	S2-839434280
S1-707916403	S2-758565798
S1-707916403	S3-27032670
S1-707916403	S3-780715620
S1-707916403	S3-870665933
S1-707916403	S2-5295697
S1-258608264	S2-410752161
S1-258608264	S2-175334160
S1-258608264	S2-738632487
S1-258608264	S3-52166240
S1-258608264	S2-843581369
S1-258608264	S2-317481128
S1-258608264	S3-129500563
S1-258608264	S2-478959098
S1-258608264	S3-32858194
S1-258608264	S2-422873707
S1-258608264	S2-588781348
S1-258608264	S2-771846886
S1-258608264	S3-434940063
S1-258608264	S2-409277785
S1-258608264	S2-412206904
S1-258608264	S3-543195130
S1-258608264	S3-169591774
S1-258608264	S3-272395505
S1-258608264	S3-699525723
S1-258608264	S2-1718135
S1-258608264	S3-886300338
S1-258608264	S3-614757402
S1-258608264	S3-532304714
S1-258608264	S2-933064002
S1-258608264	S3-483520584
S1-258608264	S2-444365234
S1-258608264	S3-127092582
S1-258608264	S2-547805036
S1-258608264	S2-681290754
S1-163249957	S2-656280778
S1-163249957	S2-633606843
S1-163249957	S3-130267472
S1-163249957	S3-461376097
S1-163249957	S3-627488365
S1-163249957	S3-382412826
S1-163249957	S2-787853458
S1-163249957	S3-60872141
S1-163249957	S3-994516412
S1-163249957	S3-246763893
S1-163249957	S2-676280381
S1-163249957	S3-502489315
S1-163249957	S3-402172522
S1-163249957	S2-914393870
S1-163249957	S2-698009605
S1-431442616	S3-975921478
S1-431442616	S3-416240617
S1-431442616	S2-730333885
S1-431442616	S2-819472936
S1-431442616	S3-938990963
S1-431442616	S2-591495349
S1-431442616	S2-595665211
S1-431442616	S2-229301244
S1-431442616	S3-456066254
S1-431442616	S2-806548925
S1-431442616	S3-742754948
S1-431442616	S2-701620759
S1-431442616	S3-180671729
S1-431442616	S2-233707254
S1-431442616	S2-513866015
S1-431442616	S2-293331167
S1-431442616	S2-123181161
S1-431442616	S2-61867026
S1-431442616	S3-499681508
S1-431442616	S2-487907537
S1-431442616	S2-39483508
S1-191510054	S2-537125069
S1-191510054	S2-210951226
S1-191510054	S2-441907326
S1-191510054	S2-314741903
S1-191510054	S3-270801383
S1-191510054	S2-877127509
S1-191510054	S2-366734606
S1-191510054	S2-602763425
S1-191510054	S3-400723525
S1-191510054	S3-28041424
S1-191510054	S2-146198659
S1-191510054	S2-937810085
S1-191510054	S2-675073155
S1-191510054	S3-157389256
S1-191510054	S2-582240916
S1-191510054	S3-554814998
S1-191510054	S2-629552449
S1-191510054	S3-913851785
S1-191510054	S3-832640115
S1-191510054	S3-840874881
S1-775889398	S3-301534847
S1-775889398	S2-999831203
S1-775889398	S3-860023717
S1-775889398	S2-480367913
S1-775889398	S2-891653500
S1-775889398	S3-878543151
S1-775889398	S3-981847101
S1-775889398	S3-463006426
S1-775889398	S3-192539312
S1-775889398	S2-290573651
S1-775889398	S2-910984788
S1-775889398	S3-730384891
S1-775889398	S3-378761699
S1-775889398	S3-422517615
S1-775889398	S2-360020974
S1-775889398	S3-395450251
S1-239085040	S2-399101780
S1-239085040	S3-202532519
S1-239085040	S2-330124350
S1-233112957	S3-389981684
S1-233112957	S2-204384851
S1-233112957	S3-643218783
S1-233112957	S3-405083979
S1-233112957	S2-827738149
S1-233112957	S2-1153852
S1-233112957	S2-77687954
S1-233112957	S3-524010394
S1-233112957	S2-70134746
S1-769619488	S2-443144283
S1-769619488	S3-846141516
S1-939490688	S3-65517917
S1-939490688	S3-841279874
S1-939490688	S3-18849472
S1-939490688	S2-963410234
S1-939490688	S3-763163041
S1-939490688	S2-768021392
S1-939490688	S2-165977841
S1-939490688	S2-434302496
S1-939490688	S2-132845819
S1-939490688	S3-544960509
S1-939490688	S2-596504611
S1-939490688	S3-220209309
S1-939490688	S3-550600723
S1-939490688	S2-423704496
S1-939490688	S3-845105710
S1-939490688	S3-303609524
S1-939490688	S2-328839598
S1-939490688	S2-685509206
S1-939490688	S3-185929397
S1-939490688	S2-224087352
S1-939490688	S3-840703614
S1-939490688	S2-980698305
S1-939490688	S2-522052970
S1-939490688	S2-898748309
S1-939490688	S3-194611471
S1-939490688	S3-305023389
S1-939490688	S3-900622160
S1-939490688	S3-47040882
S1-939490688	S3-636020631
S1-939490688	S3-386646377
S1-939490688	S3-636986619
S1-939490688	S3-859184779
S1-939490688	S3-889432928
S1-71284994	S2-388616921
S1-71284994	S3-556278951
S1-71284994	S3-928903830
S1-71284994	S3-320219262
S1-71284994	S3-611526663
S1-71284994	S2-333463007
S1-71284994	S3-369819779
S1-71284994	S3-320082865
S1-752839022	S2-214546554
S1-752839022	S2-637837907
S1-752839022	S3-572277034
S1-752839022	S3-128384129
S1-752839022	S2-169609833
S1-752839022	S2-112894591
S1-752839022	S2-569157031
S1-752839022	S3-770184671
S1-752839022	S3-448637357
S1-752839022	S3-570259660
S1-752839022	S3-354287361
S1-752839022	S2-839824103
S1-752839022	S2-540673118
S1-752839022	S3-822476660
S1-752839022	S3-373390022
S1-752839022	S3-184791326
S1-752839022	S2-13043149
S1-752839022	S3-62487358
S1-752839022	S2-217842935
S1-752839022	S2-527203686
S1-752839022	S3-328060569
S1-752839022	S2-839434280
S1-752839022	S2-5295697
S1-752839022	S2-873735783
S1-752839022	S2-585475628
S1-752839022	S3-409032350
S1-752839022	S3-701853028
S1-752839022	S3-579724558
S1-752839022	S3-792143524
S1-752839022	S3-825836109
S1-752839022	S2-78865805
S1-752839022	S3-803953697
S1-752839022	S2-858316339
S1-752839022	S3-494410612
S1-752839022	S2-487202346
S1-752839022	S2-676355137
S1-752839022	S3-114580271
S1-752839022	S3-569567283
S1-752839022	S2-70843907
S1-752839022	S2-827179500
S1-752839022	S3-688680940
S1-752839022	S3-851328079
S1-752839022	S3-335172224
S1-752839022	S3-942295519
S1-752839022	S2-693884113
S1-457241467	S2-937743180
S1-457241467	S3-800975026
S1-457241467	S3-21156866
S1-457241467	S2-5295697
S1-457241467	S2-919220369
S1-457241467	S3-919743314
S1-457241467	S3-262291925
S1-457241467	S3-912945648
S1-457241467	S3-259229245
S1-457241467	S3-464184137
S1-457241467	S3-188597388
S1-457241467	S3-463631427
S1-457241467	S3-88318506
S1-457241467	S3-107908320
S1-457241467	S2-964624564
S1-457241467	S2-869663561
S1-457241467	S2-779770997
S1-457241467	S2-777733522
S1-457241467	S3-269081462
S1-457241467	S2-108977704
S1-457241467	S2-193952876
S1-457241467	S2-255854787
S1-457241467	S3-484534511
S1-457241467	S3-844345400
S1-457241467	S2-182877375
S1-457241467	S2-512590630
S1-457241467	S3-840974155
S1-457241467	S2-628606799
S1-457241467	S3-377520822
S1-457241467	S2-129646774
S1-457241467	S2-13043149
S1-457241467	S2-739002237
S1-457241467	S3-257383826
S1-457241467	S3-220755305
S1-457241467	S3-194556694
S1-457241467	S3-481151214
S1-457241467	S2-989163903
S1-457241467	S2-919500367
S1-457241467	S2-483307754
S1-457241467	S3-728982429
S1-457241467	S3-601059420
S1-457241467	S3-340825288
S1-457241467	S3-701853028
S1-457241467	S3-607989490
S1-457241467	S3-874541953
S1-457241467	S3-298359339
S1-208682389	S2-256128343
S1-208682389	S3-842083806
S1-208682389	S2-495368974
S1-208682389	S3-754550143
S1-208682389	S3-431919812
S1-208682389	S2-838267419
S1-208682389	S3-705717712
S1-208682389	S2-242514743
S1-208682389	S3-599264489
S1-208682389	S3-715077646
S1-208682389	S2-852252181
S1-208682389	S2-883484447
S1-208682389	S2-143882982
S1-208682389	S3-252986
S1-208682389	S2-598991538
S1-208682389	S2-453334141
S1-208682389	S2-256033433
S1-208682389	S3-996978203
S1-208682389	S3-520298562
S1-208682389	S3-381180134
S1-208682389	S3-286532146
S1-208682389	S3-937347839
S1-938848060	S2-487907537
S1-938848060	S2-628153761
S1-938848060	S3-750682254
S1-938848060	S2-791785430
S1-938848060	S2-386874693
S1-938848060	S2-591929534
S1-938848060	S2-935677414
S1-938848060	S3-938990963
S1-938848060	S2-548592444
S1-938848060	S2-409001265
S1-938848060	S3-892087197
S1-938848060	S3-397187884
S1-938848060	S3-338845273
S1-938848060	S3-998317620
S1-938848060	S2-17880207
S1-938848060	S3-505607284
S1-938848060	S3-5035633
S1-938848060	S3-913545840
S1-938848060	S2-490850834
S1-938848060	S3-811089242
S1-938848060	S3-270477652
S1-938848060	S2-839556291
S1-938848060	S2-716776643
S1-938848060	S2-740793315
S1-938848060	S2-895413674
S1-938848060	S2-215880214
S1-938848060	S2-783654262
S1-938848060	S3-975443902
S1-938848060	S3-32698454
S1-938848060	S3-262859400
S1-938848060	S3-108453857
S1-938848060	S3-499725817
S1-938848060	S3-282158615
S1-938848060	S3-300099091
S1-938848060	S2-733941294
S1-144525073	S3-158846260
S1-144525073	S2-500404361
S1-144525073	S3-932613483
S1-144525073	S2-48974633
S1-144525073	S3-30525878
S1-144525073	S2-765018827
S1-144525073	S3-450271183
S1-144525073	S2-998235313
S1-144525073	S2-998866703
S1-144525073	S3-200830171
S1-144525073	S2-605309302
S1-144525073	S2-212034173
S1-144525073	S3-632465932
S1-144525073	S3-456100295
S1-144525073	S3-647761803
S1-144525073	S2-748898320
S1-144525073	S3-770857584
S1-144525073	S3-86800864
S1-144525073	S3-560883345
S1-144525073	S3-1625193
S1-144525073	S3-956684054
S1-144525073	S2-346589632
S1-144525073	S2-728037366
S1-144525073	S2-120377856
S1-144525073	S3-229986380
S1-144525073	S2-407227278
S1-144525073	S2-439027465
S1-144525073	S2-732181136
S1-144525073	S3-419777846
S1-144525073	S3-21011524
S1-144525073	S2-565785944
S1-144525073	S3-186120686
S1-144525073	S2-815158104
S1-144525073	S2-413560858
S1-144525073	S2-850214756
S1-144525073	S2-216061093
S1-144525073	S3-70678246
S1-144525073	S3-963459742
S1-144525073	S2-8774654
S1-144525073	S2-376808336
S1-144525073	S3-986783599
S1-144525073	S2-268919939
S1-144525073	S3-97073610
S1-144525073	S3-603007013
S1-144525073	S3-769163111
S1-738203185	S2-877127509
S1-738203185	S3-438307778
S1-738203185	S2-537125069
S1-738203185	S2-12142227
S1-738203185	S2-314741903
S1-738203185	S2-30385528
S1-738203185	S2-364385480
S1-738203185	S3-51037082
S1-738203185	S3-102669128
S1-738203185	S2-421579400
S1-738203185	S2-630911392
S1-738203185	S3-65071031
S1-738203185	S3-715061360
S1-738203185	S3-867435666
S1-738203185	S2-776108614
S1-738203185	S3-291267603
S1-738203185	S3-158094907
S1-738203185	S2-879662215
S1-738203185	S2-557996746
S1-738203185	S2-549273139
S1-738203185	S2-487295116
S1-738203185	S2-637955261
S1-738203185	S2-764455401
S1-799097253	S2-528797200
S1-799097253	S3-736685038
S1-799097253	S2-910717115
S1-799097253	S3-709155747
S1-799097253	S3-389430304
S1-199702910	S2-881422222
S1-199702910	S3-7052390
S1-222606235	S2-277274135
S1-222606235	S3-574922423
S1-222606235	S2-806120169
S1-222606235	S3-427591619
S1-222606235	S2-26087080
S1-222606235	S2-534889501
S1-222606235	S3-324065996
S1-222606235	S3-854130306
S1-222606235	S3-164678456
S1-222606235	S3-326991655
S1-222606235	S3-750052276
S1-222606235	S2-446387052
S1-222606235	S2-292683484
S1-222606235	S2-223136992
S1-222606235	S2-153823849
S1-222606235	S3-227962487
S1-222606235	S3-530286170
S1-222606235	S3-109760215
S1-222606235	S2-146084582
S1-222606235	S3-371674149
S1-222606235	S2-910942773
S1-222606235	S2-903636910
S1-222606235	S2-365064500
S1-222606235	S2-558423124
S1-222606235	S3-177735325
S1-222606235	S3-980792803
S1-222606235	S3-211373200
S1-222606235	S3-997880913
S1-222606235	S3-409803461
S1-222606235	S3-291921189
S1-79664859	S2-108977704
S1-79664859	S2-897933693
S1-79664859	S3-674755345
S1-79664859	S3-88690495
S1-79664859	S3-75238168
S1-79664859	S2-405106158
S1-79664859	S2-546981017
S1-79664859	S2-149365184
S1-79664859	S2-98048646
S1-79664859	S2-93644887
S1-79664859	S3-520606595
S1-79664859	S3-679442316
S1-79664859	S3-763611571
S1-79664859	S3-875889178
S1-79664859	S3-552028134
S1-79664859	S2-204384851
S1-79664859	S2-551073176
S1-79664859	S2-362337799
S1-79664859	S2-585475628
S1-79664859	S3-687058021
S1-79664859	S2-473879873
S1-79664859	S2-820845708
S1-79664859	S2-619472397
S1-79664859	S2-157170392
S1-79664859	S3-688680940
S1-449387618	S3-109959417
S1-449387618	S2-285954308
S1-449387618	S3-56419253
S1-449387618	S3-464368280
S1-449387618	S3-220212256
S1-449387618	S2-330833650
S1-449387618	S2-66399303
S1-449387618	S2-328244694
S1-449387618	S2-703815992
S1-449387618	S2-901451189
S1-449387618	S3-342232076
S1-449387618	S2-646027430
S1-449387618	S2-584473076
S1-449387618	S3-74173234
S1-449387618	S3-621640911
S1-449387618	S2-441465217
S1-449387618	S2-474851292
S1-449387618	S3-675170221
S1-449387618	S3-3405207
S1-449387618	S2-964426193
S1-449387618	S3-736479637
S1-449387618	S3-309502235
S1-449387618	S3-660416275
S1-538689048	S3-659780993
S1-538689048	S2-228479833
S1-538689048	S3-227064870
S1-538689048	S3-715139906
S1-538689048	S3-540090489
S1-538689048	S2-747723658
S1-538689048	S2-769922796
S1-538689048	S2-380261672
S1-538689048	S2-301691015
S1-538689048	S3-571130295
S1-538689048	S2-328020243
S1-538689048	S3-987804022
S1-538689048	S3-30495256
S1-538689048	S3-698025006
S1-538689048	S2-11198431
S1-538689048	S2-834564931
S1-538689048	S2-356669636
S1-538689048	S2-157878890
S1-538689048	S2-87238163
S1-538689048	S2-659524813
S1-538689048	S3-86080483
S1-538689048	S3-237227119
S1-538689048	S3-912351493
S1-538689048	S3-939483446
S1-538689048	S2-261047645
S1-538689048	S3-892004754
S1-538689048	S3-675757657
S1-408870056	S3-443503846
S1-408870056	S3-403223937
S1-341475409	S2-344083635
S1-341475409	S2-440409042
S1-341475409	S2-959103737
S1-341475409	S3-634194554
S1-341475409	S2-54308139
S1-341475409	S3-102277272
S1-341475409	S3-37880745
S1-341475409	S3-425105238
S1-341475409	S3-505607284
S1-341475409	S3-776882005
S1-341475409	S3-123168304
S1-341475409	S3-248326471
S1-341475409	S2-384146739
S1-341475409	S3-69656158
S1-341475409	S3-889873031
S1-341475409	S3-277135923
S1-341475409	S3-987543895
S1-341475409	S2-213524804
S1-341475409	S3-69634054
S1-341475409	S3-173615740
S1-341475409	S3-58643311
S1-341475409	S3-99222693
S1-341475409	S3-157661738
S1-341475409	S2-840524369
S1-341475409	S3-403133967
S1-341475409	S3-305870214
S1-341475409	S2-479326627
S1-341475409	S3-960164404
S1-341475409	S2-995208280
S1-341475409	S3-714709478
S1-341475409	S3-130183293
S1-341475409	S3-372769834
S1-341475409	S2-638356247
S1-341475409	S2-833661659
S1-341475409	S3-444100423
S1-341475409	S2-517673876
S1-341475409	S2-242695114
S1-341475409	S2-490850834
S1-341475409	S3-744953120
S1-341475409	S2-216045158
S1-65784613	S3-697369716
S1-65784613	S2-388160123
S1-65784613	S2-857374013
S1-65784613	S2-535424355
S1-65784613	S2-924443736
S1-65784613	S2-261132122
S1-65784613	S2-381530089
S1-65784613	S3-703129862
S1-65784613	S3-262384901
S1-65784613	S2-633832997
S1-65784613	S2-141828751
S1-65784613	S3-391157464
S1-65784613	S2-92808347
S1-65784613	S2-656787858
S1-65784613	S2-377498384
S1-65784613	S2-739896305
S1-65784613	S3-91974392
S1-65784613	S3-863995751
S1-65784613	S3-763980111
S1-178656456	S3-721989952
S1-178656456	S2-323802851
S1-178656456	S2-685574633
S1-178656456	S2-15573391
S1-178656456	S3-647949022
S1-178656456	S2-232854098
S1-178656456	S3-305870214
S1-178656456	S3-967686541
S1-178656456	S3-333203035
S1-178656456	S2-471284169
S1-178656456	S3-464163220
S1-681098662	S2-337206854
S1-681098662	S3-30466995
S1-681098662	S2-380261672
S1-681098662	S2-372175234
S1-681098662	S2-552789269
S1-681098662	S3-415701493
S1-681098662	S2-984236088
S1-681098662	S3-48402756
S1-681098662	S2-552462193
S1-681098662	S2-363011057
S1-681098662	S3-69202935
S1-681098662	S2-757041820
S1-681098662	S3-679236897
S1-681098662	S3-646557666
S1-681098662	S2-212965738
S1-681098662	S3-927509400
S1-681098662	S2-860205683
S1-681098662	S2-176185815
S1-681098662	S2-256778946
S1-681098662	S2-101816916
S1-681098662	S3-762758893
S1-681098662	S3-400442937
S1-681098662	S3-501612048
S1-681098662	S2-394886431
S1-681098662	S2-150460743
S1-681098662	S3-89290787
S1-681098662	S2-327347383
S1-25666003	S2-601999992
S1-25666003	S2-630400131
S1-25666003	S3-788033697
S1-25666003	S3-525263783
S1-25666003	S3-17809944
S1-25666003	S2-818108715
S1-25666003	S2-462431990
S1-25666003	S2-749909667
S1-25666003	S2-221756891
S1-25666003	S3-576935924
S1-25666003	S2-254337978
S1-25666003	S2-63149135
S1-25666003	S3-904629457
S1-25666003	S3-234047326
S1-25666003	S2-277833873
S1-25666003	S2-756179251
S1-25666003	S3-698920039
S1-25666003	S2-579653532
S1-25666003	S3-698025006
S1-25666003	S3-431156337
S1-25666003	S2-774626126
S1-25666003	S3-595161459
S1-25666003	S2-976053921
S1-25666003	S2-269786556
S1-25666003	S3-364583605
S1-25666003	S2-990151873
S1-25666003	S2-450833636
S1-25666003	S2-659524813
S1-25666003	S2-809174450
S1-25666003	S3-800092710
S1-25666003	S3-431292952
S1-25666003	S3-643218783
S1-25666003	S3-871488044
S1-25666003	S3-237227119
S1-25666003	S3-220857827
S1-25666003	S2-125696255
S1-25666003	S3-910996655
S1-25666003	S3-578455651
S1-25666003	S2-678252225
S1-25666003	S2-924708653
S1-25666003	S3-227064870
S1-25666003	S3-675170221
S1-25666003	S2-381475528
S1-25666003	S3-100186952
S1-25666003	S3-344996518
S1-25666003	S3-750195769
S1-25666003	S2-301403259
S1-25666003	S2-883938802
S1-25666003	S3-250130054
S1-384396621	S3-315096108
S1-384396621	S3-415097733
S1-384396621	S3-458517246
S1-384396621	S3-660680386
S1-384396621	S2-802308090
S1-384396621	S3-823999700
S1-384396621	S2-871698303
S1-384396621	S3-266484179
S1-384396621	S3-329341323
S1-384396621	S3-789545794
S1-384396621	S3-415868240
S1-384396621	S2-805589535
S1-384396621	S3-611526663
S1-384396621	S2-320717445
S1-384396621	S3-529845581
S1-384396621	S3-837788175
S1-384396621	S2-813292696
S1-384396621	S3-724383897
S1-384396621	S2-256990501
S1-384396621	S3-995306115
S1-384396621	S2-592276037
S1-384396621	S3-924192049
S1-384396621	S2-240464907
S1-384396621	S2-381171689
S1-384396621	S3-607194017
S1-384396621	S3-75275703
S1-384396621	S3-918959099
S1-384396621	S3-996621314
S1-384396621	S2-544715931
S1-384396621	S3-398630095
S1-976485117	S2-998008649
S1-976485117	S2-64164630
S1-976485117	S3-306033840
S1-976485117	S3-26888164
S1-157075971	S2-825657399
S1-157075971	S3-705789399
S1-157075971	S3-597268948
S1-157075971	S3-105832172
S1-157075971	S3-516492093
S1-157075971	S2-238556927
S1-157075971	S2-84522845
S1-157075971	S2-46538043
S1-157075971	S3-87831234
S1-157075971	S3-938990963
S1-157075971	S2-295208809
S1-157075971	S2-119862819
S1-157075971	S3-548056203
S1-157075971	S2-648083684
S1-157075971	S3-414335719
S1-157075971	S2-110961797
S1-157075971	S3-376166188
S1-157075971	S2-283782247
S1-157075971	S3-416240617
S1-177669122	S3-101613543
S1-177669122	S2-745798818
S1-177669122	S3-607194017
S1-177669122	S2-543871057
S1-177669122	S2-707012241
S1-177669122	S2-330833650
S1-177669122	S2-684965383
S1-177669122	S2-194741763
S1-177669122	S3-667802512
S1-177669122	S2-694755481
S1-177669122	S3-969278978
S1-177669122	S2-616033211
S1-177669122	S3-889432928
S1-177669122	S2-542208139
S1-177669122	S2-953857311
S1-177669122	S3-411261051
S1-177669122	S3-109959310
S1-177669122	S3-20812036
S1-177669122	S2-205628647
S1-177669122	S3-888209826
S1-177669122	S3-340140608
S1-177669122	S3-262579341
S1-177669122	S3-983057642
S1-177669122	S3-263512087
S1-574597330	S2-275641898
S1-574597330	S3-721616744
S1-574597330	S3-412205465
S1-574597330	S2-770940143
S1-574597330	S3-794633753
S1-574597330	S3-272601822
S1-574597330	S3-728261759
S1-574597330	S2-475342774
S1-574597330	S2-497683641
S1-574597330	S3-69325180
S1-574597330	S3-90026738
S1-574597330	S2-984054461
S1-574597330	S2-937743180
S1-574597330	S2-292254072
S1-574597330	S2-532090023
S1-574597330	S2-597283279
S1-574597330	S2-112894591
S1-574597330	S3-134369323
S1-574597330	S3-770184671
S1-574597330	S3-949980923
S1-574597330	S2-696183753
S1-574597330	S3-570259660
S1-574597330	S3-354287361
S1-574597330	S2-32654007
S1-574597330	S2-324068052
S1-574597330	S3-543470403
S1-574597330	S2-301213094
S1-574597330	S2-628606799
S1-574597330	S2-1666782
S1-574597330	S3-928215963
S1-574597330	S3-367039480
S1-574597330	S3-442326482
S1-574597330	S2-852910957
S1-574597330	S3-593642231
S1-574597330	S2-170289426
S1-574597330	S2-951215118
S1-574597330	S3-605592760
S1-574597330	S3-150344776
S1-574597330	S3-525883399
S1-574597330	S3-662518335
S1-277796692	S3-88273826
S1-277796692	S2-362609249
S1-277796692	S2-755517043
S1-277796692	S2-820114399
S1-277796692	S2-594390027
S1-277796692	S2-103772471
S1-277796692	S2-92808347
S1-277796692	S2-656787858
S1-277796692	S3-114218815
S1-277796692	S3-863995751
S1-277796692	S2-841313574
S1-277796692	S2-553181905
S1-277796692	S2-268919939
S1-277796692	S2-817711746
S1-277796692	S2-849832892
S1-277796692	S3-97073610
S1-277796692	S2-517469621
S1-277796692	S2-945484259
S1-277796692	S2-613224956
S1-277796692	S2-535424355
S1-277796692	S2-952840379
S1-277796692	S3-544763532
S1-277796692	S3-645752134
S1-277796692	S3-124216815
S1-277796692	S2-845206256
S1-277796692	S3-101401588
S1-277796692	S2-943990683
S1-277796692	S3-822765545
S1-277796692	S3-559960795
S1-277796692	S2-984833354
S1-277796692	S2-392057796
S1-277796692	S3-60152570
S1-277796692	S3-976981570
S1-277796692	S3-674064220
S1-277796692	S2-966056282
S1-277796692	S3-483859435
S1-277796692	S3-224948564
S1-277796692	S3-347584652
S1-277796692	S2-624219129
S1-277796692	S3-828419646
S1-277796692	S3-855934288
S1-192066115	S3-670469055
S1-192066115	S2-397217150
S1-192066115	S3-61530229
S1-192066115	S3-364478703
S1-192066115	S2-341296266
S1-192066115	S3-893885188
S1-192066115	S2-474443910
S1-192066115	S2-937734810
S1-192066115	S3-646268856
S1-192066115	S2-42810646
S1-192066115	S2-808114481
S1-192066115	S2-849522794
S1-192066115	S3-472011772
S1-192066115	S3-503466532
S1-192066115	S2-578104515
S1-192066115	S2-328243888
S1-192066115	S2-633688554
S1-192066115	S3-949064223
S1-192066115	S3-429003337
S1-192066115	S2-624411502
S1-192066115	S2-610919606
S1-192066115	S3-676382185
S1-192066115	S3-263512087
S1-192066115	S3-59137495
S1-192066115	S3-509191648
S1-192066115	S3-906997885
S1-192066115	S2-205261498
S1-192066115	S2-132490191
S1-192066115	S3-201593678
S1-192066115	S3-500816062
S1-192066115	S2-720739955
S1-192066115	S2-230373133
S1-192066115	S2-97260074
S1-192066115	S3-561751872
S1-618704174	S3-723557650
S1-618704174	S3-8343330
S1-618704174	S2-890919134
S1-72281536	S3-355511988
S1-72281536	S2-324068052
S1-72281536	S3-672131051
S1-72281536	S3-370310275
S1-72281536	S3-296444583
S1-72281536	S2-389551719
S1-72281536	S3-919743314
S1-72281536	S3-619531009
S1-72281536	S2-471048115
S1-72281536	S2-353285088
S1-72281536	S2-390131914
S1-72281536	S3-259229245
S1-72281536	S2-991025350
S1-72281536	S3-728261759
S1-72281536	S2-925794379
S1-72281536	S3-90026738
S1-72281536	S3-265861736
S1-72281536	S3-361055302
S1-72281536	S3-917564915
S1-72281536	S2-81151333
S1-72281536	S3-163000717
S1-72281536	S2-278597857
S1-72281536	S3-745396525
S1-72281536	S2-763397362
S1-72281536	S2-399483525
S1-72281536	S2-227711364
S1-72281536	S3-493173392
S1-72281536	S3-593688102
S1-72281536	S2-514093866
S1-72281536	S2-965136229
S1-72281536	S3-524010394
S1-72281536	S2-70134746
S1-72281536	S3-327229522
S1-72281536	S2-207870499
S1-72281536	S2-109380656
S1-72281536	S3-804472385
S1-45252741	S3-189098914
S1-45252741	S2-343325270
S1-45252741	S3-458259316
S1-45252741	S2-801276530
S1-45252741	S2-726215931
S1-45252741	S2-517979987
S1-45252741	S3-633866723
S1-45252741	S3-372943702
S1-450618700	S3-614287828
S1-450618700	S3-37005804
S1-450618700	S2-377498384
S1-450618700	S3-668529529
S1-450618700	S2-995770090
S1-450618700	S2-381280185
S1-450618700	S2-532443771
S1-450618700	S3-247338194
S1-450618700	S2-199520372
S1-450618700	S3-170549682
S1-450618700	S3-849776489
S1-450618700	S3-694306505
S1-450618700	S3-886920409
S1-450618700	S3-805875647
S1-450618700	S2-374836667
S1-450618700	S3-373556378
S1-450618700	S3-881927691
S1-450618700	S2-110961797
S1-450618700	S2-158818962
S1-450618700	S2-136901284
S1-450618700	S2-283782247
S1-450618700	S3-325382850
S1-450618700	S3-946956103
S1-450618700	S2-701620759
S1-450618700	S2-742712532
S1-450618700	S2-937857207
S1-450618700	S3-52389171
S1-450618700	S3-381544741
S1-450618700	S3-289453473
S1-202578176	S2-95022547
S1-202578176	S3-827627649
S1-202578176	S2-348564701
S1-202578176	S3-900996961
S1-202578176	S3-744953120
S1-202578176	S3-877969825
S1-202578176	S3-855799641
S1-202578176	S2-672487196
S1-202578176	S3-827217380
S1-202578176	S3-165432605
S1-202578176	S3-234736926
S1-202578176	S2-265132294
S1-202578176	S3-890037892
S1-202578176	S2-518555778
S1-202578176	S2-670999265
S1-202578176	S2-776150985
S1-202578176	S3-916380547
S1-202578176	S3-292287572
S1-202578176	S3-799568899
S1-202578176	S3-773743207
S1-202578176	S3-767242559
S1-202578176	S2-406869930
S1-202578176	S2-524245915
S1-202578176	S2-364385480
S1-202578176	S3-277135923
S1-202578176	S3-51037082
S1-202578176	S3-990332566
S1-202578176	S3-234039030
S1-202578176	S3-537689322
S1-202578176	S3-668907666
S1-202578176	S3-44171274
S1-202578176	S3-866200589
S1-202578176	S2-466991690
S1-202578176	S2-680356593
S1-202578176	S2-295465603
S1-202578176	S2-329222057
S1-202578176	S2-242193740
S1-202578176	S3-696147556
S1-202578176	S3-597395533
S1-202578176	S3-291267603
S1-202578176	S3-736646126
S1-202578176	S3-158094907
S1-202578176	S3-457516895
S1-202578176	S2-423060500
S1-202578176	S2-937810085
S1-910304460	S2-537125069
S1-910304460	S2-877127509
S1-910304460	S2-314741903
S1-910304460	S3-455032999
S1-910304460	S2-630911392
S1-910304460	S3-65071031
S1-910304460	S2-879662215
S1-910304460	S3-91152549
S1-910304460	S3-554814998
S1-910304460	S2-422638492
S1-910304460	S3-832640115
S1-910304460	S3-840874881
S1-910304460	S3-218138991
S1-910304460	S2-488785713
S1-910304460	S3-762827440
S1-910304460	S2-576044639
S1-910304460	S2-455340020
S1-910304460	S3-113418541
S1-910304460	S2-77617110
S1-910304460	S3-136097792
S1-910304460	S2-414640650
